Facility_ID,Year,Infections_Reported,Infections_Predicted,Central_line_Days,State,HAI,Facility_Name,County,Hospital_Category_RiskAdjustment,Facility_Type,Comparison,Met_2020_Goal,Months,Notes,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,rate_per_1000,SIR_filled
120001330,2023,0.0,0.63,1005.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Bakersfield Heart Hospital,Kern,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,5.84,0.0,0.0
120001444,2021,17.0,17.62,17760.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaweah Health Medical Center,Tulare,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.58,1.51,0.9572072072072072,0.9648127128263336
120001444,2022,16.0,16.12,16446.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaweah Delta Medical Center, Rehabilitation Unit",Tulare,Rehabilitation Hospital or Unit,Rehabilitation Unit,Same,No,12.0,,0.59,1.59,0.9728809436945154,0.9925558312655086
120001444,2023,17.0,15.24,15700.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaweah Delta Medical Center, Rehabilitation Unit",Tulare,Rehabilitation Hospital or Unit,Rehabilitation Unit,Same,No,12.0,,0.68,1.76,1.0828025477707006,1.1154855643044619
120001464,2021,5.0,1.92,2336.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sierra View Medical Center,Tulare,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.95,5.76,2.1404109589041096,2.604166666666667
120001464,2022,5.0,1.61,2003.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sierra View Medical Center,Tulare,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.14,6.88,2.4962556165751373,3.105590062111801
120001464,2023,1.0,1.47,1838.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sierra View Medical Center,Tulare,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.03,3.36,0.544069640914037,0.6802721088435374
120001467,2021,0.0,0.73,978.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Tulare,Tulare,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,5.03,0.0,0.0
120001467,2022,1.0,0.59,800.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Tulare,Tulare,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.04,9.5,1.25,1.6949152542372883
120001467,2023,1.0,0.72,917.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Tulare,Tulare,Acute Care Hospital,Major Teaching,Same,No,12.0,¥ See Data Dictionary,0.04,7.74,1.0905125408942202,1.3888888888888888
140000011,2021,2.0,1.69,2456.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alameda Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.2,3.91,0.8143322475570033,1.183431952662722
140000011,2022,2.0,2.05,2858.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alameda Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.16,3.23,0.6997900629811056,0.9756097560975611
140000011,2023,0.0,2.0,2809.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alameda Hospital,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.5,0.0,0.0
140000012,2021,4.0,9.61,8817.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Alta Bates Summit Medical Center, Alta Bates Campus",Alameda,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.13,1.0,0.4536690484291709,0.41623309053069724
140000012,2022,3.0,7.87,7290.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.1,1.04,0.411522633744856,0.3811944091486658
140000012,2023,3.0,7.11,6458.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.11,1.15,0.4645401052957572,0.42194092827004215
140000014,2021,6.0,13.33,10673.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UCSF Benioff Children's Hospital Oakland,Alameda,Acute Care Hospital,Pediatric,Better,Yes,12.0,,0.18,0.94,0.56216621381055,0.450112528132033
140000014,2022,8.0,16.35,13342.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Ucsf Benioff Children's Hospital Oakland,Alameda,Acute Care Hospital,Pediatric,Better,Yes,12.0,,0.23,0.93,0.5996102533353321,0.48929663608562685
140000014,2023,7.0,14.79,11321.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UCSF Benioff Children's Hospital Oakland,Alameda,Acute Care Hospital,Pediatric,Better,Yes,12.0,,0.21,0.94,0.618319936401378,0.4732927653820149
140000016,2021,2.0,3.23,4598.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Delta Medical Center,Contra Costa,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.1,2.05,0.43497172683775553,0.6191950464396285
140000016,2022,4.0,2.47,3573.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Delta Medical Center,Contra Costa,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.51,3.9,1.119507416736636,1.6194331983805668
140000016,2023,1.0,1.98,2848.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Delta Medical Center,Contra Costa,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.03,2.49,0.35112359550561795,0.5050505050505051
140000034,2021,8.0,7.39,8127.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Highland Hospital,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.5,2.06,0.9843730773963333,1.0825439783491204
140000034,2022,12.0,9.15,10151.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Highland Hospital,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.71,2.23,1.1821495419170525,1.3114754098360655
140000034,2023,9.0,9.99,11165.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Highland Hospital,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.44,1.65,0.8060904612628751,0.9009009009009009
140000041,2021,3.0,2.08,2964.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St Rose Hospital,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.37,3.93,1.0121457489878543,1.4423076923076923
140000041,2022,2.0,1.66,2404.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St Rose Hospital,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.2,3.98,0.831946755407654,1.2048192771084338
140000041,2023,0.0,1.73,2492.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St Rose Hospital,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.0,1.73,0.0,0.0
140000118,2021,5.0,8.14,10234.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Washington Hospital,Alameda,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.23,1.36,0.48856752003126835,0.6142506142506142
140000118,2022,2.0,8.42,10682.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Washington Hospital,Alameda,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.04,0.79,0.18723085564501032,0.23752969121140144
140000118,2023,0.0,7.84,9964.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Washington Hospital,Alameda,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.0,0.38,0.0,0.0
140000148,2021,22.0,18.43,10486.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, San Francisco Bay Area",Alameda,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.77,1.78,2.098035475872592,1.1937059142702116
140000148,2022,19.0,15.94,9071.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Francisco Bay Area,Alameda,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.74,1.83,2.0945871458494105,1.191969887076537
140000148,2023,2.0,14.87,7676.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Francisco Bay Area,Alameda,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,12.0,,0.02,0.44,0.2605523710265763,0.13449899125756556
140000183,2021,5.0,5.17,7252.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Eden Medical Center,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.35,2.14,0.6894649751792609,0.9671179883945842
140000183,2022,8.0,4.85,6921.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Eden Medical Center,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.77,3.13,1.1559023262534316,1.6494845360824744
140000183,2023,4.0,4.41,6260.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Eden Medical Center,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.29,2.19,0.6389776357827476,0.9070294784580498
140000187,2021,16.0,17.36,16539.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"John Muir Medical Center, Walnut Creek Campus",Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.55,1.48,0.9674103633835177,0.9216589861751152
140000187,2022,13.0,17.900000000000002,17235.0,California,Central Line-Associated Bloodstream Infection (CLABSI),John Muir Medical Center-Walnut Creek Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.41,1.22,0.7542790832608065,0.7262569832402234
140000187,2023,18.0,15.47,14643.0,California,Central Line-Associated Bloodstream Infection (CLABSI),John Muir Medical Center-Walnut Creek Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.72,1.82,1.229256299938537,1.1635423400129281
140000188,2021,22.0,23.18,21236.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.61,1.41,1.0359766434356752,0.9490940465918896
140000188,2022,22.0,21.78,20202.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Oakland/Richmond,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.65,1.5,1.089001089001089,1.01010101010101
140000188,2023,18.0,21.17,19684.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Oakland/Richmond,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.52,1.32,0.9144482828693354,0.8502598016060462
140000190,2021,16.0,8.74,10567.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Walnut Creek",Contra Costa,Acute Care Hospital,"Community, >250 Beds",Worse,No,12.0,,1.08,2.91,1.5141478186807986,1.8306636155606406
140000190,2022,6.0,8.42,8976.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Walnut Creek,Contra Costa,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.29,1.48,0.6684491978609626,0.7125890736342043
140000190,2023,4.0,9.21,9822.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Walnut Creek,Contra Costa,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.14,1.05,0.4072490327835471,0.4343105320304017
140000191,2021,3.0,2.12,2586.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Richmond Campus",Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.36,3.85,1.160092807424594,1.4150943396226414
140000191,2022,2.0,2.23,2743.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Richmond Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.15,2.97,0.7291286912139993,0.8968609865470852
140000191,2023,5.0,2.43,2991.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Richmond Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.76,4.57,1.671681711802073,2.05761316872428
140000195,2021,0.0,1.62,1820.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Contra Costa Regional Medical Center,Contra Costa,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.0,1.85,0.0,0.0
140000195,2022,0.0,1.65,1889.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Contra Costa Regional Medical Center,Contra Costa,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.0,1.82,0.0,0.0
140000195,2023,0.0,1.25,1433.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Contra Costa Regional Medical Center,Contra Costa,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.0,2.39,0.0,0.0
140000196,2021,11.0,10.13,9468.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"John Muir Medical Center, Concord Campus",Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.57,1.89,1.1618081960287283,1.085883514313919
140000196,2022,16.0,11.35,10655.0,California,Central Line-Associated Bloodstream Infection (CLABSI),John Muir Medical Center-Concord Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.83,2.24,1.5016424213984045,1.4096916299559472
140000196,2023,11.0,10.87,10185.0,California,Central Line-Associated Bloodstream Infection (CLABSI),John Muir Medical Center-Concord Campus,Contra Costa,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.53,1.76,1.0800196367206678,1.0119595216191353
140000199,2022,8.0,4.76,6860.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Stanford Health Care Tri-Valley,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.78,3.19,1.1661807580174928,1.680672268907563
140000199,2023,4.0,4.3,6243.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Stanford Health Care Tri-Valley,Alameda,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.3,2.24,0.640717603716162,0.9302325581395349
140000203,2022,6.0,15.65,14849.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alta Bates Summit Medical Center - Summit Campus,Alameda,Acute Care Hospital,Major Teaching,Better,Yes,12.0,¥ See Data Dictionary,0.16,0.82,0.4040676139807394,0.38338658146964855
140000425,2021,7.0,14.04,14390.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alta Bates Summit Medical Center,Alameda,Acute Care Hospital,Major Teaching,Same,No,12.0,¥ See Data Dictionary,0.22,1.01,0.4864489228630994,0.4985754985754986
140000425,2023,1.0,13.180000000000001,12598.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alta Bates Summit Medical Center,Alameda,Acute Care Hospital,Major Teaching,Better,Yes,12.0,¥ See Data Dictionary,0.0,0.39,0.07937767899666615,0.07587253414264035
140000704,2021,3.0,1.24,1858.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Ramon Regional Medical Center,Contra Costa,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.62,6.58,1.6146393972012918,2.4193548387096775
140000704,2022,1.0,1.12,1638.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Ramon Regional Medical Center,Contra Costa,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.04,4.39,0.6105006105006106,0.8928571428571428
140000704,2023,0.0,0.87,1252.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Ramon Regional Medical Center,Contra Costa,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,4.24,0.0,0.0
140000797,2021,2.0,5.02,5509.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Stanford Health Care - ValleyCare,Alameda,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.07,1.32,0.3630422944273008,0.39840637450199207
140001086,2021,2.0,2.72,3963.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Fremont",Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.12,2.43,0.5046681806712087,0.7352941176470588
140001086,2022,4.0,2.39,3466.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Fremont,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.53,4.04,1.154068090017311,1.6736401673640167
140001086,2023,2.0,2.7,3964.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Fremont,Alameda,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.12,2.45,0.5045408678102926,0.7407407407407407
140001268,2021,9.0,13.6,17022.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.32,1.22,0.5287275290800141,0.6617647058823529
140001268,2022,9.0,11.049999999999999,13951.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.4,1.5,0.6451150455164505,0.8144796380090499
140001268,2023,6.0,11.66,12641.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.21,1.08,0.4746459931967408,0.5145797598627787
170001874,2021,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Porterville Developmental Center,Tulare,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,,
170001874,2022,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Porterville Developmental Center,Tulare,Acute Care Hospital,"Community, <125 Beds",,,12.0,,,,,
170001874,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Porterville Developmental Center,Tulare,Acute Care Hospital,"Community, <125 Beds",,,11.0,"Incomplete Reporter, Interpret with Caution",,,,
220000003,2021,0.0,0.37,691.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Chinese Hospital,San Francisco,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,10.04,0.0,0.0
220000003,2022,0.0,0.32,567.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Chinese Hospital,San Francisco,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,11.57,0.0,0.0
220000003,2023,0.0,0.22,417.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Chinese Hospital,San Francisco,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,16.83,0.0,0.0
220000007,2021,0.0,1.09,1355.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Mateo Medical Center,San Mateo,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.0,2.75,0.0,0.0
